Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
23130;17,44021;-0,0288;0,6647;0,0989;39,6543;3,4025;359,8448;True;True;0,0647;0,4023;0,2649;1,5687;41,6389;25,5207;0,0998;-0,0569;-0,0556;163,2914;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23135;17,52021;-0,0308;0,6650;0,0986;39,4595;3,3003;0,0613;True;True;0,0792;0,4034;0,2783;2,4569;47,0777;21,0233;0,1954;-0,0140;0,1529;164,8461;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23140;17,58021;-0,0318;0,6654;0,0979;39,3801;3,3045;0,3759;True;True;0,0987;0,4187;0,2803;8,0905;48,7920;9,0966;0,1955;0,2695;0,1214;165,0550;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23145;17,66021;-0,0313;0,6658;0,0971;39,2485;3,4626;0,4922;True;True;0,1028;0,4311;0,2752;6,9832;50,4538;2,3675;0,0287;0,1086;-0,0737;-168,6307;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23150;17,72021;-0,0287;0,6662;0,0960;39,1346;4,0850;0,6192;True;True;0,1072;0,4433;0,2818;5,0486;53,5694;356,8639;0,1047;0,5075;0,2679;-171,6151;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23155;17,80022;-0,0245;0,6669;0,0945;38,9658;5,3369;0,7596;True;True;0,0949;0,4847;0,2986;5,6761;52,4905;345,8517;-0,1351;0,3477;0,1590;-166,4715;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23160;17,86022;-0,0199;0,6677;0,0931;38,7122;6,1560;0,5848;True;True;0,0630;0,5031;0,3128;8,2023;47,9419;336,0755;-0,7393;0,0619;-0,1315;-160,0109;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23170;18,00022;-0,0160;0,6671;0,0933;38,6171;7,4221;0,8540;True;True;0,0102;0,4672;0,3115;17,2722;33,5152;341,3035;0,5755;-0,4489;0,1201;-160,9719;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23180;18,14022;-0,0214;0,6642;0,0988;39,2207;7,3812;1,8849;True;True;0,0956;0,4337;0,2998;352,7132;51,1144;27,7869;0,7983;-0,0895;-0,2344;159,5295;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23190;18,28023;-0,0193;0,6634;0,1011;39,4241;8,4597;3,1248;True;True;0,1546;0,4251;0,3066;357,7707;58,1560;359,1207;-0,0577;-0,0093;0,0564;-165,5287;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;618ca196-9cff-46a9-968f-85b0cc8824cb;False;
23200;18,42023;-0,0102;0,6669;0,0984;38,4419;8,7172;0,6774;True;True;0,0562;0,4792;0,3239;9,2454;43,0709;328,7003;-0,9113;-0,0202;-0,0792;-159,5793;True;False;False;1,0000;1,0000;0,9310;1,0000;0,0000;0,0000;0,0000;0,0000;618ca196-9cff-46a9-968f-85b0cc8824cb;False;
23210;18,56023;-0,0062;0,6673;0,0966;38,4709;8,1458;359,4610;True;True;-0,0107;0,4665;0,3150;18,8979;31,1531;338,4307;0,0027;-0,0808;-0,0088;-161,1410;True;False;False;1,0000;0,8486;0,6731;0,5448;0,0000;0,0000;0,0000;0,0000;618ca196-9cff-46a9-968f-85b0cc8824cb;False;
23220;18,70024;-0,0143;0,6597;0,1004;40,8025;9,2103;2,4886;True;True;0,0783;0,4324;0,3238;0,5188;49,0787;27,7485;0,4436;-0,0997;-0,1485;157,1948;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23225;18,76024;-0,0171;0,6578;0,1014;41,6326;9,3325;2,7282;True;True;0,1579;0,4208;0,3432;0,0537;58,6922;16,7270;1,2470;-0,0039;0,4406;162,4802;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23230;18,84024;-0,0189;0,6596;0,1021;40,9768;9,4605;2,6359;True;True;0,1957;0,4168;0,3326;347,7107;68,7199;12,5378;0,3311;-0,1019;-0,0911;-168,4063;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23235;18,90024;-0,0194;0,6630;0,1010;39,8071;9,2109;1,9953;True;True;0,2017;0,4227;0,3295;358,1244;72,4277;356,4532;-0,1619;0,1395;0,0290;-165,7625;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;c5f1108c-2c34-4ffb-9807-da30fe709020;False;
23240;18,98024;-0,0187;0,6671;0,0995;38,2473;8,5616;0,7500;True;True;0,1652;0,4421;0,3571;1,5588;74,2618;344,5404;-0,4225;0,2589;0,3291;-160,7206;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;c5f1108c-2c34-4ffb-9807-da30fe709020;False;
23245;19,04025;-0,0174;0,6697;0,0983;37,3467;7,5951;359,9464;True;True;0,0997;0,4820;0,3615;5,1367;70,8399;335,9367;-1,3139;0,6287;-0,0609;-157,5849;True;False;False;1,0000;1,0000;0,9927;1,0000;0,0000;0,0000;0,0000;0,0000;c5f1108c-2c34-4ffb-9807-da30fe709020;False;
23250;19,12025;-0,0159;0,6698;0,0975;37,4187;6,7795;359,4593;True;True;0,0357;0,4878;0,3520;11,3813;58,6424;328,8321;-0,6260;0,0735;-0,1413;-155,7706;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;c5f1108c-2c34-4ffb-9807-da30fe709020;False;
23255;19,18025;-0,0147;0,6676;0,0975;38,0348;6,4458;359,5310;True;True;-0,0066;0,4686;0,3385;17,4060;47,5213;329,3578;-0,6056;-0,5893;0,0418;-156,8511;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;c5f1108c-2c34-4ffb-9807-da30fe709020;False;
23265;19,32025;-0,0179;0,6644;0,0991;38,9426;6,7310;0,4075;True;True;0,0431;0,4212;0,3459;10,5741;39,0227;10,9712;1,1703;-0,0947;-0,4310;-157,1330;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23275;19,46025;-0,0199;0,6631;0,1029;39,2641;8,7393;2,0987;True;True;0,1799;0,4264;0,3168;2,0816;59,2401;17,5221;0,6615;-0,1471;-0,2232;161,7330;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23285;19,60026;-0,0174;0,6626;0,1026;39,5315;9,4686;2,3088;True;True;0,2398;0,4152;0,3233;355,8046;76,2663;359,1643;0,0402;-0,1095;0,0200;-167,9974;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23295;19,74026;-0,0134;0,6651;0,0993;38,8566;8,2737;0,7811;True;True;0,1216;0,4905;0,3386;6,0266;67,7686;333,9663;-0,7705;0,3578;0,0227;-164,3504;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;b67a27e9-8f1a-489a-83b1-50535a717337;False;
23305;19,88026;-0,0119;0,6666;0,0972;38,5583;6,1550;359,4355;True;True;0,0116;0,4780;0,3392;23,3370;39,5615;321,7763;-0,4840;-0,1265;0,0306;-156,3106;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;b67a27e9-8f1a-489a-83b1-50535a717337;False;
23310;19,94027;-0,0123;0,6657;0,0972;38,8272;5,8564;359,4496;True;True;0,0014;0,4558;0,3430;24,1623;38,5833;340,0164;-0,0716;-0,3290;0,1055;-161,4937;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23315;20,02027;-0,0154;0,6639;0,0983;39,4222;5,7340;359,5661;True;True;0,0239;0,4220;0,3666;18,8611;39,6363;2,4626;0,1902;-0,3058;0,2330;-158,9030;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23320;20,08027;-0,0182;0,6630;0,1006;39,6509;6,2256;0,0045;True;True;0,0667;0,4136;0,3377;13,4904;43,9671;16,7253;1,1949;0,1156;-0,8227;155,6276;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23325;20,16027;-0,0199;0,6626;0,1030;39,7817;6,8111;0,6909;True;True;0,1233;0,4292;0,2947;5,8586;47,2550;20,1933;0,4718;0,1540;-0,3890;159,8362;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23330;20,22027;-0,0203;0,6626;0,1046;39,6187;7,4126;1,1624;True;True;0,1546;0,4398;0,2892;3,6219;46,0103;21,1692;0,3461;-0,3181;0,1734;156,2851;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23335;20,30027;-0,0193;0,6624;0,1047;39,5953;8,0108;1,5303;True;True;0,1644;0,4273;0,2691;358,8466;54,2989;4,2952;0,0559;-0,0675;-0,2633;-165,9726;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23340;20,36028;-0,0173;0,6625;0,1012;40,0274;8,4554;1,0158;True;True;0,1518;0,4546;0,2858;8,7936;60,1559;345,5508;-0,6719;1,1756;0,8586;-165,3760;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;2c66a142-f4eb-4914-b44d-1bb9f70c6fca;False;
23350;20,50028;-0,0158;0,6655;0,0980;38,8696;7,1370;0,0549;True;True;0,0405;0,4822;0,3139;15,4837;51,5915;331,7816;-1,5236;-0,4505;0,2121;-161,1420;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;2c66a142-f4eb-4914-b44d-1bb9f70c6fca;False;
23360;20,64028;-0,0196;0,6641;0,0988;39,2916;6,1822;359,9739;True;True;0,0118;0,4433;0,3261;19,6425;39,8393;349,6927;0,3650;-0,6939;0,6195;-165,4923;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23370;20,78028;-0,0234;0,6574;0,1043;40,8792;7,1544;1,2395;True;True;0,1040;0,4479;0,2948;10,8197;47,5121;15,5569;0,7005;0,3877;-0,1712;159,2905;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23380;20,92029;-0,0209;0,6551;0,1078;41,4751;10,3346;2,8043;True;True;0,1960;0,4312;0,2808;359,6071;68,2094;22,4202;0,0477;-0,0721;-0,1056;164,8279;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23390;21,06029;-0,0193;0,6577;0,1067;40,6844;9,6885;2,1648;True;True;0,1757;0,4128;0,2969;354,6401;70,6128;350,6351;-0,3849;0,0316;0,3186;-167,3981;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23400;21,20029;-0,0161;0,6617;0,1041;39,6084;7,6183;0,6324;True;True;0,0653;0,4758;0,3230;10,3585;52,3723;325,9256;-0,4575;0,0587;0,1430;-159,7414;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;572d597c-b50c-4bb5-ad89-c1619586f396;False;
23405;21,2603;-0,0148;0,6619;0,1034;39,3984;6,9786;0,0126;True;True;0,0181;0,4581;0,3233;17,0476;41,3733;322,3839;-0,8924;-0,0939;-0,0820;-154,2417;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;572d597c-b50c-4bb5-ad89-c1619586f396;False;
23410;21,3403;-0,0149;0,6611;0,1031;39,8960;6,9256;0,2759;True;True;0,0175;0,4534;0,3248;16,6975;39,5835;335,7737;0,1041;-0,1441;0,2113;-160,6084;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23415;21,4003;-0,0155;0,6601;0,1046;40,0308;7,9203;0,2082;True;True;0,0378;0,4287;0,3223;13,7612;44,4686;359,8926;0,1880;-0,4363;-0,3342;-164,2933;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23420;21,4803;-0,0151;0,6590;0,1066;40,0336;9,3068;0,7421;True;True;0,0979;0,4300;0,3022;12,5387;52,7354;6,9653;0,5920;0,0898;-0,1209;-167,0749;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23425;21,5403;-0,0135;0,6580;0,1068;40,6476;10,9895;1,2890;True;True;0,1597;0,4188;0,2867;14,2399;66,6313;9,2504;0,9329;-0,4105;-0,1550;169,4254;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23430;21,6203;-0,0122;0,6586;0,1074;40,2773;12,1235;1,4563;True;True;0,2357;0,3851;0,3176;5,9098;78,8734;5,8630;0,7260;-0,2543;0,1648;-171,1100;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23435;21,68031;-0,0114;0,6588;0,1066;40,2726;12,0089;1,0602;True;True;0,2493;0,3950;0,3044;2,3420;88,5202;1,2756;-0,0654;0,1284;0,0070;-171,1115;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23445;21,82031;-0,0080;0,6601;0,1043;39,8167;12,3464;0,7332;True;True;0,2497;0,3863;0,3343;0,6647;83,4590;336,5093;-0,4946;0,4819;0,2280;153,4866;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;07bbd49d-d79c-4fa5-b4df-31b28f4514d8;False;
23455;21,96031;-0,0076;0,6608;0,1029;39,8422;10,0812;359,5623;True;True;0,0978;0,4458;0,3604;10,9253;58,3696;317,0676;-0,7810;-0,2461;0,2669;-145,8034;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;07bbd49d-d79c-4fa5-b4df-31b28f4514d8;False;
23465;22,10032;-0,0105;0,6614;0,1023;39,7564;7,9137;358,8322;True;True;0,0044;0,4401;0,3344;24,0593;37,4311;320,8009;-0,0250;-0,1830;-0,1724;-150,3166;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;07bbd49d-d79c-4fa5-b4df-31b28f4514d8;False;
23475;22,24032;-0,0159;0,6604;0,1049;40,0720;7,4410;359,2608;True;True;0,0362;0,4105;0,3297;16,2465;44,1155;9,0295;0,5243;0,0237;-0,5688;161,6334;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23485;22,38032;-0,0186;0,6599;0,1077;40,5032;7,2295;0,2226;True;True;0,1216;0,4332;0,2840;14,2205;48,8296;10,9221;0,3800;-0,0244;-0,1468;164,4718;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23490;22,44032;-0,0178;0,6599;0,1066;40,3849;7,5691;0,3292;True;True;0,1247;0,4271;0,2826;10,9381;48,6418;3,0324;-0,0090;0,0033;-0,0835;162,5255;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23495;22,52032;-0,0165;0,6601;0,1046;40,4458;7,4761;0,4123;True;True;0,1196;0,4253;0,2892;9,7973;56,2896;348,2481;-0,0581;-0,0608;0,1266;-169,2344;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fc28f79c-ef06-430b-bad0-21f0199da639;False;
23500;22,58033;-0,0151;0,6617;0,1028;40,0748;7,1903;0,0270;True;True;0,0861;0,4487;0,3110;12,3036;52,1544;324,6367;-0,7232;0,6612;0,3524;-161,0646;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fc28f79c-ef06-430b-bad0-21f0199da639;False;
23505;22,66033;-0,0143;0,6634;0,1014;39,4544;6,6778;359,5487;True;True;0,0348;0,4522;0,3239;18,8379;37,9985;309,9877;-0,4772;-0,0071;0,0639;-153,7928;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fc28f79c-ef06-430b-bad0-21f0199da639;False;
23510;22,72033;-0,0150;0,6639;0,1006;39,3158;6,1808;359,3694;True;True;0,0228;0,4556;0,3117;22,2947;36,6911;344,3174;0,2105;0,1159;0,0344;-160,0990;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23515;22,80033;-0,0183;0,6631;0,1020;39,1976;6,2460;359,3521;True;True;0,0268;0,4301;0,3281;15,9659;36,1246;19,3000;-0,0264;-0,2525;-0,0240;-162,6016;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23520;22,86033;-0,0215;0,6614;0,1042;39,3705;6,5690;0,3207;True;True;0,0648;0,4227;0,3022;7,2127;44,5889;17,0520;0,9660;0,2666;-0,1048;164,8362;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23530;23,00034;-0,0222;0,6609;0,1064;38,8683;10,5501;3,5994;True;True;0,1641;0,4238;0,2996;357,8575;62,9182;12,2211;0,5982;-0,3625;0,4780;167,9893;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23540;23,14034;-0,0211;0,6616;0,1041;38,8461;11,9780;4,2128;True;True;0,1802;0,4082;0,3142;356,1144;65,5281;345,5081;-0,4298;0,4549;0,1103;-158,8176;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;068a45a2-9da4-47d3-9095-169cdd014a74;False;
23550;23,28034;-0,0200;0,6641;0,1012;38,2476;10,5189;2,8240;True;True;0,0731;0,4562;0,3357;17,6080;38,7319;327,7391;-0,5405;0,0030;0,1455;-155,5108;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;068a45a2-9da4-47d3-9095-169cdd014a74;False;
23560;23,42035;-0,0214;0,6646;0,1008;37,8886;9,5049;2,3970;True;True;0,0273;0,4271;0,3312;22,1237;32,3248;10,0468;0,1393;-0,2692;0,1166;155,5318;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23570;23,56035;-0,0265;0,6616;0,1045;38,7800;10,2781;3,8270;True;True;0,1161;0,4458;0,2844;356,7710;46,0611;22,1822;0,4663;0,0506;-0,0501;161,9744;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23575;23,62035;-0,0264;0,6608;0,1064;39,0301;11,2019;4,3293;True;True;0,1839;0,4437;0,2723;358,5818;56,7737;24,6165;1,1288;-0,0116;-0,1511;161,9171;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23580;23,70035;-0,0251;0,6598;0,1063;39,2595;12,1492;4,8391;True;True;0,2111;0,4364;0,2656;351,9885;58,5546;26,5451;-0,0787;-0,0288;-0,0476;160,3007;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23585;23,76035;-0,0237;0,6599;0,1051;39,1976;12,6774;4,8231;True;True;0,2193;0,4237;0,2684;349,4407;61,7932;22,3422;0,2378;-0,3497;0,1622;163,0874;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23590;23,84035;-0,0231;0,6612;0,1035;38,8756;12,3114;4,5552;True;True;0,2221;0,4092;0,2767;353,8159;60,8927;5,0071;0,0070;-0,1028;0,0062;-162,3515;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d19573e8-2763-4d0e-b8ae-a4549b1957f4;False;
23595;23,90036;-0,0227;0,6628;0,1019;38,5229;11,0877;3,6506;True;True;0,1612;0,4567;0,2932;355,4980;57,2308;346,5667;-1,2209;1,1729;0,3399;-155,5521;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d19573e8-2763-4d0e-b8ae-a4549b1957f4;False;
23600;23,98036;-0,0217;0,6640;0,0999;38,3187;10,4148;2,8899;True;True;0,1053;0,4663;0,3150;1,7560;50,4348;335,5847;-0,5570;0,0973;0,1802;-152,5224;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d19573e8-2763-4d0e-b8ae-a4549b1957f4;False;
23605;24,04036;-0,0204;0,6645;0,0987;38,1448;9,9124;2,7151;True;True;0,0335;0,4463;0,3293;11,2056;31,5412;322,5737;-1,7007;-0,5336;0,2292;-147,5081;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d19573e8-2763-4d0e-b8ae-a4549b1957f4;False;
23615;24,18036;-0,0218;0,6644;0,0992;38,2884;8,8071;1,9262;True;True;-0,0027;0,4169;0,3299;19,1835;28,4030;350,3312;0,4922;-0,7356;0,4444;-155,3290;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23625;24,32037;-0,0264;0,6625;0,1026;38,7305;8,6084;2,3416;True;True;0,0937;0,4063;0,3152;8,9955;43,6658;3,6996;1,5419;-0,2523;0,0510;-159,1230;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23635;24,46037;-0,0265;0,6632;0,1031;38,8126;7,9785;2,3631;True;True;0,1444;0,4160;0,3141;7,9909;67,0239;0,1515;0,0919;-0,0921;0,2381;-166,0767;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23645;24,60037;-0,0234;0,6654;0,1042;38,1103;7,1180;1,7215;True;True;0,1472;0,4043;0,3728;7,6005;61,3723;343,6671;-0,6925;0,6747;-0,0488;-153,2995;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a817e27f-b789-4149-beb1-eda0d8f7b1d2;False;
23655;24,74038;-0,0197;0,6636;0,1073;38,9458;5,0359;0,5049;True;True;0,0427;0,4360;0,3607;16,9840;41,8827;323,3561;-0,7213;-0,2324;-0,1853;-151,9924;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a817e27f-b789-4149-beb1-eda0d8f7b1d2;False;
23665;24,88038;-0,0197;0,6634;0,1089;39,0521;4,6857;0,2519;True;True;0,0166;0,4227;0,3688;16,1349;33,3885;345,3406;0,2101;-0,0869;0,2878;-155,4240;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23670;24,94038;-0,0226;0,6630;0,1118;38,9503;5,2569;0,5677;True;True;0,0475;0,4177;0,3387;11,1185;37,5470;1,5474;0,8892;-0,1684;-0,9309;-159,4796;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23675;25,02038;-0,0255;0,6621;0,1156;38,9966;5,5672;1,3477;True;True;0,1141;0,4344;0,3216;13,8278;38,9922;8,1700;0,6362;0,1685;-0,2106;156,7961;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23680;25,08038;-0,0273;0,6626;0,1185;38,2876;5,9050;1,6573;True;True;0,1501;0,4411;0,2900;5,6712;43,8043;11,7246;0,4272;-0,0199;-0,4026;156,9198;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23685;25,16039;-0,0281;0,6634;0,1195;37,9618;6,4369;1,9039;True;True;0,1636;0,4375;0,2903;351,7332;45,3503;17,2506;0,2424;0,0735;-0,1056;160,8102;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23690;25,22039;-0,0272;0,6642;0,1184;37,8298;7,2405;2,2090;True;True;0,1716;0,4363;0,2932;353,1389;45,9225;12,6317;0,0315;-0,3044;0,3247;161,8484;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23695;25,30039;-0,0259;0,6651;0,1163;37,6311;7,7057;2,3007;True;True;0,1811;0,4359;0,3301;357,0296;35,0589;1,9776;-0,0543;0,3167;0,5568;-151,3376;True;False;False;1,0000;1,0000;0,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1de2a500-e069-4f20-84da-736987e95816;False;
23700;25,36039;-0,0248;0,6663;0,1145;37,3274;7,2412;1,9990;True;True;0,1317;0,4507;0,3548;355,7979;25,1047;345,3823;-1,3529;0,1113;-0,1224;-139,4538;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1de2a500-e069-4f20-84da-736987e95816;False;
23710;25,50039;-0,0233;0,6678;0,1111;36,9423;6,1664;1,2431;True;True;0,0338;0,4401;0,3496;3,2905;18,8989;328,7264;-0,1056;0,1354;-0,7021;-132,0688;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1de2a500-e069-4f20-84da-736987e95816;False;
23720;25,6404;-0,0294;0,6669;0,1124;37,1925;5,8112;1,2434;True;True;0,0635;0,4368;0,3405;4,1839;28,3156;7,2769;0,5489;0,2470;-0,0305;-152,0129;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23730;25,7804;-0,0341;0,6647;0,1168;37,8317;6,5867;2,2353;True;True;0,1752;0,4465;0,3445;7,0898;38,5772;17,5221;0,4919;-0,3216;-0,0834;-147,2693;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23740;25,9204;-0,0334;0,6631;0,1168;38,1760;8,1309;2,9207;True;True;0,1997;0,4280;0,3441;349,5645;43,2523;11,5656;0,1998;-0,2030;0,1476;-152,2712;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23750;26,06041;-0,0325;0,6641;0,1156;38,0669;7,3377;2,2006;True;True;0,1244;0,4598;0,3772;356,8358;41,6648;343,0392;-0,3702;0,1110;0,2156;-150,3673;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;8c3568bd-b2a4-487e-9125-eb2505bc8c07;False;
23760;26,20041;-0,0337;0,6642;0,1137;38,1912;5,3352;1,2504;True;True;0,0072;0,4593;0,3623;6,9777;19,5286;326,6454;-0,4205;-0,0384;-0,1467;-145,6344;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;8c3568bd-b2a4-487e-9125-eb2505bc8c07;False;
