Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
29355;8,580007;-0,0217;0,6721;0,0858;32,7248;6,9450;0,0232;True;True;0,1297;0,4305;0,2997;10,7734;51,0078;12,5731;0,0200;-0,1080;-0,0214;162,6743;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29360;8,640008;-0,0200;0,6710;0,0854;32,9076;7,4382;0,1909;True;True;0,1334;0,4014;0,3032;358,9264;48,0491;359,5977;-0,0229;-0,3567;-0,0020;-162,3766;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29365;8,72001;-0,0178;0,6711;0,0854;33,1031;7,6245;0,2310;True;True;0,1220;0,4303;0,3140;356,7164;51,6718;337,1532;-0,2311;0,6339;0,1943;-154,4723;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;86d81013-5aca-497e-bc3d-de0e6e06bca1;False;
29370;8,780011;-0,0156;0,6717;0,0853;33,0196;6,9304;359,5844;True;True;0,0816;0,4730;0,3352;5,3803;43,0495;320,5995;-0,8150;0,4254;0,3227;-150,3925;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;86d81013-5aca-497e-bc3d-de0e6e06bca1;False;
29380;8,920014;-0,0144;0,6725;0,0840;32,8202;6,1999;358,8317;True;True;-0,0022;0,4424;0,3141;24,9781;25,9782;338,2427;0,2464;-0,2696;-0,0659;-151,7242;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29390;9,060018;-0,0220;0,6702;0,0873;33,0534;6,4021;359,9687;True;True;0,0399;0,4125;0,3147;3,1243;44,2850;16,5659;1,0133;0,1953;-0,0753;160,6422;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29400;9,200021;-0,0236;0,6686;0,0905;33,7921;8,3947;1,1488;True;True;0,1917;0,4272;0,3094;0,7231;72,5085;4,8882;0,5940;0,0904;-0,0399;-164,5912;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29410;9,340024;-0,0241;0,6684;0,0928;33,6565;8,3739;0,9014;True;True;0,2406;0,4109;0,3318;343,9555;76,1537;356,0486;0,2579;0,0320;0,0917;-168,5540;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;f0576031-6ba3-43a4-948d-f85418277a19;False;
29420;9,480027;-0,0228;0,6688;0,0926;33,6738;6,9257;0,2845;True;True;0,1152;0,4821;0,3481;6,1338;58,1696;322,7213;-0,7088;0,4060;-0,0659;-158,6758;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;f0576031-6ba3-43a4-948d-f85418277a19;False;
29430;9,62003;-0,0221;0,6707;0,0889;33,0664;5,2190;359,1506;True;True;0,0086;0,4557;0,3265;20,0525;33,4637;338,3292;-0,0157;-0,1693;-0,2211;-153,7920;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;f0576031-6ba3-43a4-948d-f85418277a19;False;
29435;9,680032;-0,0254;0,6711;0,0889;32,7094;5,1459;358,8932;True;True;0,0174;0,4182;0,3448;14,2009;36,5688;14,2630;0,2775;-0,9894;0,2272;-165,1020;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29440;9,760034;-0,0296;0,6705;0,0905;32,6094;5,1402;359,2649;True;True;0,0512;0,4149;0,3304;10,5615;41,6335;18,2328;0,5792;0,3941;-0,1916;159,9119;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29445;9,820035;-0,0339;0,6698;0,0924;32,8902;5,1215;359,6160;True;True;0,1404;0,4453;0,3173;11,8186;50,8387;11,6595;2,3060;0,1842;0,2122;162,4852;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29450;9,900037;-0,0380;0,6697;0,0944;32,6311;5,0820;359,7453;True;True;0,2252;0,4419;0,3175;1,6842;60,6276;13,6102;0,7741;-0,0311;-0,2569;-157,4625;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29455;9,960038;-0,0399;0,6689;0,0949;32,4181;5,1318;0,2671;True;True;0,2628;0,4239;0,3014;345,9132;66,4780;18,0898;0,6736;-0,6728;0,1713;-161,9144;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29460;10,04004;-0,0397;0,6685;0,0948;32,4944;5,3548;0,4213;True;True;0,2837;0,4105;0,3074;347,2433;73,0880;20,0576;-0,0676;-0,0748;0,1786;-162,6147;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29465;10,10004;-0,0373;0,6690;0,0933;32,6619;5,3830;0,1451;True;True;0,2735;0,4213;0,3206;349,4659;74,4588;7,2730;-0,5152;0,2822;0,3423;-164,2340;True;False;False;1,0000;1,0000;1,0000;0,9458;0,0000;0,0000;0,0000;0,0000;cc7252d1-35b8-4a64-82e8-ce915d1ced92;False;
29475;10,24004;-0,0330;0,6713;0,0896;32,2975;4,2097;358,9154;True;True;0,0986;0,4798;0,3344;3,3121;58,0370;329,8109;-1,5655;-0,1161;0,1507;-166,6338;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;cc7252d1-35b8-4a64-82e8-ce915d1ced92;False;
29485;10,38005;-0,0315;0,6721;0,0872;32,1721;3,9546;358,7631;True;True;0,0332;0,4331;0,3299;15,8388;40,0040;343,9552;-0,0092;-0,3134;0,0815;-161,6840;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29495;10,52005;-0,0362;0,6717;0,0891;31,9810;4,4999;359,3052;True;True;0,0974;0,4039;0,3249;10,3329;44,8430;15,9171;0,4811;-0,0870;-0,0614;-161,2459;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29505;10,66005;-0,0370;0,6719;0,0899;32,0370;5,1457;0,0375;True;True;0,1966;0,4056;0,3094;357,3079;58,2009;358,0744;0,3326;-0,1593;-0,0339;-156,9531;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29515;10,80006;-0,0316;0,6723;0,0890;31,9484;6,2954;359,9764;True;True;0,2070;0,4438;0,3387;4,5785;68,1599;346,9679;-0,4075;0,4943;0,1897;-157,2427;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;3257bef9-b441-42e6-9b61-b8a84daab30d;False;
29520;10,86006;-0,0289;0,6732;0,0885;31,7154;6,1984;359,3517;True;True;0,1555;0,4738;0,3449;6,1723;58,9197;336,9240;-1,2796;0,6235;0,0627;-158,3249;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;3257bef9-b441-42e6-9b61-b8a84daab30d;False;
29525;10,94006;-0,0269;0,6740;0,0870;31,5742;5,6838;358,6238;True;True;0,1000;0,4687;0,3606;9,5466;50,1874;324,3721;-0,4656;-0,1041;0,1800;-156,9003;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;3257bef9-b441-42e6-9b61-b8a84daab30d;False;
29530;11,00006;-0,0256;0,6746;0,0861;31,1191;5,1685;358,2415;True;True;0,0193;0,4607;0,3304;21,3705;39,5414;323,0013;-1,3718;-0,3544;-1,0639;-153,3781;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;3257bef9-b441-42e6-9b61-b8a84daab30d;False;
29535;11,08006;-0,0259;0,6746;0,0855;31,2243;4,7532;358,1393;True;True;-0,0004;0,4241;0,3227;23,7785;36,3142;345,9373;0,0578;-0,5682;0,1099;-162,9071;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29540;11,14007;-0,0292;0,6745;0,0855;31,3720;4,4458;358,2019;True;True;0,0090;0,4122;0,3326;15,0644;41,5638;23,2023;0,4235;0,1964;-0,2822;-160,9996;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29545;11,22007;-0,0331;0,6736;0,0864;31,3102;4,1845;358,7459;True;True;0,0456;0,4091;0,3211;3,7322;60,3049;27,3185;0,5847;-0,2615;0,2571;161,7038;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29550;11,28007;-0,0354;0,6737;0,0861;31,8098;3,6270;358,9430;True;True;0,1020;0,4072;0,3243;9,2871;62,9998;6,3729;0,7182;0,4201;-0,3729;168,5339;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29555;11,36007;-0,0368;0,6744;0,0861;31,4495;3,4865;359,0155;True;True;0,1008;0,3934;0,3560;17,0469;71,8534;349,1535;0,3437;-0,3607;0,7409;-171,9830;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29560;11,42007;-0,0371;0,6745;0,0863;31,3038;3,1362;358,8613;True;True;0,1102;0,3943;0,3754;12,8476;64,5857;340,1643;-0,1858;0,4453;-0,0247;-160,0998;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;67720814-133b-4763-ba7f-b6b44314492d;False;
29570;11,56007;-0,0353;0,6750;0,0864;31,3852;1,9755;358,2549;True;True;0,0341;0,4696;0,3676;8,1196;51,7976;319,1933;-0,2997;0,1947;-0,0172;-151,0166;True;False;False;1,0000;0,0000;0,0000;1,0000;0,0000;0,0000;0,0000;0,0000;67720814-133b-4763-ba7f-b6b44314492d;False;
29580;11,70008;-0,0368;0,6742;0,0852;31,6194;1,6573;358,3504;True;True;-0,0001;0,4385;0,3510;13,4413;39,9864;0,4314;0,4203;-0,2545;0,2377;-164,1696;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29590;11,84008;-0,0403;0,6719;0,0855;32,3078;2,8531;359,4293;True;True;0,0739;0,4328;0,3447;3,2227;52,9550;25,2998;0,5075;0,0910;0,1450;159,4348;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29600;11,98008;-0,0399;0,6715;0,0875;32,1955;5,0273;0,1930;True;True;0,1489;0,4489;0,3202;336,8861;65,2023;27,4971;0,1187;0,0754;0,1035;165,1107;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29610;12,12009;-0,0378;0,6706;0,0893;32,5171;5,0745;0,1387;True;True;0,1428;0,4352;0,3601;356,6313;78,7518;347,5046;-0,1621;0,0248;0,3499;-176,3454;True;False;False;1,0000;1,0000;0,9902;1,0000;0,0000;0,0000;0,0000;0,0000;2830a03a-98a3-41c4-ba94-25aad4afe271;False;
29615;12,18009;-0,0369;0,6707;0,0899;32,6468;4,2072;359,6185;True;True;0,0909;0,4786;0,3421;3,6993;67,5782;332,7202;-1,3907;0,6241;-0,5686;-169,5810;True;False;False;1,0000;0,9610;0,7153;0,8006;0,0000;0,0000;0,0000;0,0000;2830a03a-98a3-41c4-ba94-25aad4afe271;False;
29620;12,26009;-0,0367;0,6707;0,0902;32,6725;3,4201;359,0658;True;True;0,0364;0,4737;0,3432;12,3909;45,8299;323,4647;-0,5985;-0,1039;0,0040;-163,8116;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;2830a03a-98a3-41c4-ba94-25aad4afe271;False;
29625;12,32009;-0,0369;0,6706;0,0900;32,7575;2,8296;358,8879;True;True;-0,0026;0,4491;0,3299;20,9463;34,6357;335,3423;-0,2888;-0,3187;-0,2424;-158,2014;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;2830a03a-98a3-41c4-ba94-25aad4afe271;False;
29630;12,40009;-0,0393;0,6702;0,0898;32,8064;2,5540;358,8964;True;True;0,0035;0,4418;0,3300;16,3895;35,4877;11,8797;0,0173;-0,1874;0,0789;-165,0274;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29635;12,4601;-0,0422;0,6693;0,0905;33,0204;2,4880;359,0389;True;True;0,0301;0,4314;0,3189;1,6219;44,7647;33,3401;0,6419;-0,1650;-0,6470;-164,6236;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29640;12,5401;-0,0440;0,6682;0,0916;33,5198;3,0072;359,6377;True;True;0,0858;0,4228;0,3191;0,1551;56,3823;24,2654;0,6048;0,0047;0,0218;164,7409;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29645;12,6001;-0,0448;0,6678;0,0927;33,6523;3,8048;0,0728;True;True;0,1319;0,4372;0,2998;353,3573;54,8300;21,9047;0,6553;0,3100;-0,5359;163,6719;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29655;12,7401;-0,0415;0,6671;0,0925;33,9055;4,7834;0,6035;True;True;0,1987;0,4520;0,2935;346,2456;61,5536;355,6703;0,4141;1,0589;0,0973;-164,1834;True;False;False;1,0000;0,9655;0,7590;0,8793;0,0000;0,0000;0,0000;0,0000;9399dace-b5c7-45b8-a299-b0b2523d93af;False;
29665;12,88011;-0,0346;0,6692;0,0881;33,3567;5,6773;359,8629;True;True;0,0935;0,4945;0,2925;9,9299;54,9617;336,5243;-1,2718;0,0283;0,0963;-167,6927;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;9399dace-b5c7-45b8-a299-b0b2523d93af;False;
29675;13,02011;-0,0308;0,6699;0,0842;32,8977;5,8346;359,3279;True;True;0,0167;0,4274;0,2881;33,4785;36,4378;336,8163;-0,0184;-0,0751;-0,1200;-162,5177;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29685;13,16011;-0,0335;0,6685;0,0867;33,0281;7,8106;0,1556;True;True;0,1013;0,4239;0,2974;23,9328;49,9333;8,4301;0,5768;-0,0493;-0,1815;162,2525;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29695;13,30011;-0,0349;0,6678;0,0897;33,2163;9,2509;1,2149;True;True;0,2400;0,4122;0,3348;359,6053;81,5644;0,8730;0,4988;-0,0194;-0,0324;-166,8347;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29705;13,44012;-0,0303;0,6664;0,0912;33,6729;9,9151;1,3753;True;True;0,2371;0,4027;0,3510;354,6003;86,7719;340,0562;-0,4710;0,4249;-0,1702;151,7819;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;40ffc1fd-74ae-484e-81e2-e933fa3e12a0;False;
29710;13,50012;-0,0279;0,6667;0,0905;33,8353;9,6251;0,6927;True;True;0,1326;0,4582;0,3380;356,2915;67,9360;329,2850;-2,9917;1,5477;-0,5392;-151,4035;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;40ffc1fd-74ae-484e-81e2-e933fa3e12a0;False;
29715;13,58012;-0,0272;0,6672;0,0897;33,5313;8,2782;359,7546;True;True;0,0458;0,4461;0,3428;10,8981;54,3593;322,7936;-0,6959;-0,0637;-0,0342;-153,6802;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;40ffc1fd-74ae-484e-81e2-e933fa3e12a0;False;
29720;13,64012;-0,0284;0,6660;0,0885;33,7309;7,1844;359,2976;True;True;-0,0091;0,4372;0,3151;22,4260;40,5639;323,1583;-0,6897;-0,4671;-0,4660;-155,6836;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;40ffc1fd-74ae-484e-81e2-e933fa3e12a0;False;
29725;13,72012;-0,0316;0,6652;0,0882;34,1922;6,9000;359,5124;True;True;-0,0069;0,4129;0,3151;21,0136;37,0592;341,2933;0,3752;-0,0861;-0,0347;-161,2779;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29730;13,78013;-0,0363;0,6643;0,0903;34,2508;7,5859;0,2255;True;True;0,0640;0,4148;0,3103;19,1694;37,0483;2,4943;1,7774;0,1567;-0,1580;154,4738;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29735;13,86013;-0,0390;0,6619;0,0932;35,0432;9,2563;1,9670;True;True;0,1426;0,4201;0,2845;18,0262;42,7978;9,7028;1,1964;0,0270;-0,1726;151,8396;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29740;13,92013;-0,0391;0,6599;0,0955;35,7568;10,6335;2,6103;True;True;0,2257;0,4403;0,2624;12,1005;53,4146;12,1097;0,9558;0,7342;-0,5513;-155,5863;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29745;14,00013;-0,0375;0,6589;0,0972;36,0421;12,0517;2,6024;True;True;0,2676;0,4255;0,2518;352,2336;63,1247;10,9575;0,4103;-0,3422;-0,0181;-158,6189;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29750;14,06013;-0,0364;0,6583;0,0989;36,0087;12,7203;2,7167;True;True;0,3198;0,4088;0,2648;0,6287;73,7279;2,9106;0,7672;-0,1290;0,5175;-155,2328;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29760;14,20014;-0,0334;0,6580;0,0989;36,5681;11,2246;2,3481;True;True;0,2031;0,4588;0,2773;5,3134;68,5100;338,0072;-1,2360;0,3859;0,1769;-162,7757;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ef4ed7c6-f2a9-4583-936b-c52c8fce3bfb;False;
29770;14,34014;-0,0268;0,6598;0,0947;36,1579;10,0926;1,4084;True;True;0,0368;0,4589;0,3161;15,5083;43,2248;319,2924;-0,7375;-0,0546;0,0156;-154,4374;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ef4ed7c6-f2a9-4583-936b-c52c8fce3bfb;False;
29780;14,48014;-0,0285;0,6601;0,0941;35,9568;9,5995;0,9391;True;True;0,0292;0,4124;0,3064;16,3263;35,7893;357,2664;0,1813;-0,1901;0,1405;-164,7114;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29790;14,62014;-0,0353;0,6597;0,0945;36,2210;8,0658;1,8407;True;True;0,1298;0,4110;0,2798;8,7400;53,6427;14,5829;0,3841;0,1516;-0,0980;163,3013;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29795;14,68015;-0,0356;0,6611;0,0927;35,6568;8,1643;1,8997;True;True;0,1397;0,4058;0,2960;6,4598;59,7338;3,8892;-0,1302;-0,4076;0,6701;167,0350;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29800;14,76015;-0,0360;0,6628;0,0918;35,0340;7,7458;1,9772;True;True;0,1525;0,3852;0,3324;6,2389;61,8880;349,5403;0,0615;0,2044;0,2589;-162,6359;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29805;14,82015;-0,0359;0,6647;0,0917;34,5364;6,6615;1,7753;True;True;0,1231;0,4476;0,3412;5,3275;57,5322;338,6725;-0,9576;1,4408;0,1365;-156,5699;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29810;14,90015;-0,0349;0,6656;0,0905;34,4812;5,7257;1,2010;True;True;0,0740;0,4858;0,3457;6,4248;52,1534;328,7935;-0,6233;0,2131;0,0209;-155,5968;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29815;14,96015;-0,0355;0,6666;0,0892;34,2520;4,6378;0,7951;True;True;0,0199;0,4682;0,3251;14,2498;45,6911;328,3762;-1,0540;-0,6730;-0,3037;-157,0330;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29820;15,04015;-0,0384;0,6670;0,0882;34,0563;4,2329;0,8092;True;True;0,0316;0,4396;0,3347;11,6165;48,2161;349,6013;0,4960;-0,3644;0,4524;-161,9928;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29825;15,10016;-0,0425;0,6665;0,0882;33,9351;3,9316;1,0388;True;True;0,0743;0,4018;0,3455;1,4634;50,0534;12,8929;0,7844;-0,4618;-0,2418;-164,0530;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29830;15,18016;-0,0448;0,6656;0,0885;34,2914;3,3386;1,4056;True;True;0,1016;0,4021;0,3328;355,4815;50,8530;9,8550;0,2266;0,0985;0,0200;-164,5496;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29835;15,24016;-0,0448;0,6665;0,0895;34,3435;3,2974;1,0969;True;True;0,1041;0,4149;0,3540;354,4921;55,8896;353,4540;-0,1175;0,4092;0,6107;-162,5895;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29845;15,38016;-0,0390;0,6683;0,0877;34,0354;3,4340;0,7576;True;True;0,0509;0,5089;0,3351;11,0483;41,2074;320,6666;-0,6821;0,1459;0,1784;-154,1405;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e1c5feca-cc79-4b31-9ef2-756dee849d27;False;
29855;15,52017;-0,0372;0,6676;0,0861;33,7767;4,6606;0,8989;True;True;0,0156;0,4347;0,3423;15,9062;31,8104;6,5852;0,1056;-0,7142;0,1381;-157,2536;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29865;15,66017;-0,0420;0,6640;0,0904;34,8200;6,4462;2,0380;True;True;0,1230;0,4405;0,2937;12,5048;41,3967;24,9786;0,5673;0,0963;-0,4465;153,2317;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29875;15,80017;-0,0443;0,6619;0,0936;35,3854;8,0734;2,6379;True;True;0,1975;0,4391;0,2465;351,4451;49,5608;32,1006;0,1167;-0,0536;-0,2705;159,5081;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29885;15,94018;-0,0410;0,6621;0,0916;35,4983;8,6195;2,8845;True;True;0,1892;0,4387;0,2791;350,0993;58,4520;1,4139;-0,0504;0,2154;0,1128;-167,6899;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;f907f931-9a6e-4ce0-8cc4-3b7bb1698114;False;
29890;16,00018;-0,0385;0,6643;0,0894;35,0016;8,0463;1,9996;True;True;0,1236;0,4947;0,3081;357,8242;49,6565;337,7742;-1,4906;0,7249;0,5521;-162,0564;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;f907f931-9a6e-4ce0-8cc4-3b7bb1698114;False;
29895;16,08018;-0,0360;0,6659;0,0878;34,2906;7,4181;1,2729;True;True;0,0554;0,4907;0,3288;1,9620;33,1778;312,5191;-0,9515;0,0687;-0,2247;-151,5768;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;f907f931-9a6e-4ce0-8cc4-3b7bb1698114;False;
29900;16,14018;-0,0341;0,6662;0,0871;34,0987;6,7975;1,1440;True;True;0,0055;0,4733;0,3089;17,0383;27,0862;333,2593;-0,2828;-0,5120;0,0304;-150,9850;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;f907f931-9a6e-4ce0-8cc4-3b7bb1698114;False;
29905;16,22018;-0,0354;0,6653;0,0880;34,4773;7,1294;0,8141;True;True;0,0204;0,4339;0,3194;9,0580;28,8265;10,5582;0,6228;-0,2170;-0,2993;-155,6184;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29910;16,28018;-0,0379;0,6637;0,0902;34,7177;7,8715;1,3583;True;True;0,0591;0,4459;0,3014;3,8407;41,2981;19,9222;1,1888;0,7994;0,4950;-155,4048;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29915;16,36018;-0,0387;0,6618;0,0924;35,3265;8,7386;2,1967;True;True;0,1717;0,4378;0,3298;6,9071;43,7946;11,6023;1,2928;-0,1698;0,1748;-150,6506;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
29920;16,42019;-0,0380;0,6617;0,0947;35,3392;10,0062;2,6152;True;True;0,2349;0,4458;0,3095;356,0326;52,1936;17,5208;0,9314;0,1426;-0,7777;-146,4646;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29925;16,50019;-0,0361;0,6608;0,0957;35,3997;10,7458;2,7786;True;True;0,2818;0,4013;0,3040;344,4539;57,4826;22,2916;0,5801;-0,4905;0,3785;-151,7056;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29930;16,56019;-0,0334;0,6595;0,0958;35,8189;11,2345;2,7237;True;True;0,3073;0,3991;0,3110;346,4095;57,6468;19,1567;-0,1774;-0,0744;0,2846;-145,5288;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
29940;16,70019;-0,0302;0,6609;0,0943;35,6487;9,9133;1,6500;True;True;0,1563;0,4920;0,2973;352,5619;52,3856;345,6646;-2,1261;1,1298;-1,0812;-155,0881;True;False;False;1,0000;1,0000;1,0000;0,9315;0,0000;0,0000;0,0000;0,0000;daf0cef9-34a5-46e7-9c87-c2fce7663ce6;False;
29950;16,84019;-0,0283;0,6631;0,0918;35,2904;8,2497;0,3061;True;True;0,0307;0,4733;0,3297;6,2410;40,7511;321,3509;-1,3731;-0,5844;-0,1583;-149,4284;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;daf0cef9-34a5-46e7-9c87-c2fce7663ce6;False;
29960;16,9802;-0,0342;0,6632;0,0935;34,9800;7,1262;0,0737;True;True;0,0337;0,4385;0,3224;12,9682;32,8156;2,6843;0,2570;-0,1757;0,0093;153,5140;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
